ColorMark;IndID;Escaped;OriginSite;CagingSite;OriginContam;SitesPair;CageID;CageSiteID;TransplantContam;Transplant;Injection;Treatment;WeightStart;SizeStart;Weight7D;Size7D;Weight9D;Size9D;WeightEnd;SizeEnd;DailyMassChange;Death;DeathDate;MarkDate;InjectionDate;EuthanasiaDate;DaysAlive;InjectionTime;Pcaud1D7;Pcaud2D7;Pcaud3D7;MeanPcaudD7;PcaudDate;PcaudTime;Pcaud1D9;Pcaud2D9;Pcaud3D9;MeanPcaudD9;IR;IRTime;GonadsWeight;Sex;LiverWeight;GSI;HSI;Lymphocytes;Monocytes;Neutrophils;mMH2O2;mMHCLO;MuscleCarbohydrate;MuscleProtein;MuscleLipid;AvailableEnerJ;CqActb;DeltaCtCat;DeltaCtCasp3;DeltaCtGpx;DeltaCtMtl;DeltaCtPcx;DeltaCtPygl;MuscleAl;MuscleCr;MuscleCo;MuscleNi;MuscleCu;MuscleZn;MuscleAs;MuscleCd
PURPLE_PURPLE;39;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;3;3;LC;LC_LC;AMIX;LC_LC_AMIX;14;10.8;12.6;10.8;12.7;10.6;12.4;10.7;-0.816326531;0;NA;10/09/2018;17/09/2018;24/09/2018;14;11:00:00;2.244;2.26;2.238;2.247333333;19/09/2018;11:00:00;2.992;2.956;2.974;2.974;32.33461881;48;0.315;F;0.115;2.540322581;0.927419355;NA;NA;NA;NA;NA;35.06705509;1533.468858;2582.300427;4150.83634;24.04034218;0.045365322;0.002948322;0.267270429;1.653208938;0.022153407;0.079094926;5.532985506;0.042391679;0.011076134;0.031362628;2.06962915;84.65729581;0.258745121;0.001986924
GREEN_RED;40;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;3;3;LC;LC_LC;AMIX;LC_LC_AMIX;11.5;10;10.6;9.9;10.6;9.9;10.3;9.8;-0.745341615;0;NA;10/09/2018;17/09/2018;24/09/2018;14;11:00:00;2.622;2.626;2.61;2.619333333;19/09/2018;11:00:00;3.228;3.222;3.212;3.220666667;22.95749555;48;0.235;F;0.086;2.281553398;0.834951456;89;6;5;2.065362384;232.0180383;29.77301937;1178.19643;964.2238564;2172.193306;24.76795441;0.028591994;0.020806024;0.229765738;3.78961827;0.004020229;0.029404398;2.065966914;0.012100539;0.0090857;0.010996867;3.712568251;71.09991248;0.209668722;0.002182469
RED_RED;41;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;3;3;LC;LC_LC;PBS;LC_LC_PBS;25.6;12.9;23.7;12.8;23.3;12.8;22.5;12.4;-0.864955357;0;NA;10/09/2018;17/09/2018;24/09/2018;14;11:00:00;3.222;3.212;3.208;3.214;19/09/2018;11:00:00;2.672;2.63;2.624;2.642;-17.79713752;48;0.536;F;0.176;2.382222222;0.782222222;79;5;16;0.953616371;212.7708096;39.52431635;1309.917963;2568.973182;3918.415461;24.34174069;0.050646663;0.005329796;0.290955013;0.624823554;0.038280775;0.082259143;1.891499584;0.023850571;0.007937043;0.105755259;2.078355995;49.45838539;0.365016982;0.003306076
RED_GREEN;42;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;3;3;LC;LC_LC;AMIX;LC_LC_AMIX;10.5;9.2;9.3;9.1;9;9.1;8.7;9;-1.224489796;0;NA;10/09/2018;17/09/2018;24/09/2018;14;11:00:00;2.28;2.284;2.292;2.285333333;19/09/2018;11:00:00;2.44;2.432;2.462;2.444666667;6.971995333;48;0.13;F;0.043;1.494252874;0.494252874;NA;NA;NA;NA;NA;22.08892362;1518.506012;3357.183888;4897.778824;26.36269427;0.037017449;0.00119013;0.129451696;0.664594407;0.017656432;0.039505052;1.987077152;0.622866416;0.019347808;0.059891649;5.870386725;77.46102844;0.321777428;0.00518214
BLUE_BLUE;43;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;3;3;LC;LC_LC;PBS;LC_LC_PBS;9.5;9.1;8.6;8.9;8.5;9;8.2;9.4;-0.977443609;0;NA;10/09/2018;17/09/2018;24/09/2018;14;11:00:00;2.462;2.444;2.438;2.448;19/09/2018;11:00:00;2.15;2.172;2.162;2.161333333;-11.71023965;48;0.063;M;0.066;0.768292683;0.804878049;97;1;2;2.034875694;128.358209;34.64714167;1314.389075;3821.137799;5170.174016;23.68813159;0.013431658;0.007250652;0.026143763;0.173846595;0.005251911;0.016675765;2.758034143;0.053193173;0.01372661;0.066555157;2.991366072;99.3227227;0.206536903;0.003763116
GREEN_GREEN;44;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;3;3;LC;LC_LC;PBS;LC_LC_PBS;11.1;9.5;10.3;9.5;10.1;9.5;9.8;9.7;-0.836550837;0;NA;10/09/2018;17/09/2018;24/09/2018;14;11:00:00;2.4;2.396;2.39;2.395333333;19/09/2018;11:00:00;2.222;2.228;2.236;2.228666667;-6.957973838;48;0.187;F;0.055;1.908163265;0.56122449;89;4;7;2.9562196;NA;23.47899346;1549.250927;2676.535376;4249.265296;25.40867775;0.033736296;0.008328175;0.241634269;1.386710916;0.019785761;0.033134471;0.0003389;0.00175958;0.007489961;0.035055231;1.274977413;44.91594361;0.121481805;0.002554312
GREEN_GREEN;45;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;2;2;LC;LC_LC;PBS;LC_LC_PBS;17;11.8;15.9;11.4;16.1;11.5;15.3;11.3;-0.714285714;0;NA;10/09/2018;17/09/2018;24/09/2018;14;11:30:00;2.46;2.446;2.44;2.448666667;19/09/2018;10:30:00;2.44;2.44;2.426;2.435333333;-0.544514021;48.04166667;0.083;M;0.081;0.54248366;0.529411765;94;2;4;NA;NA;22.55528606;1578.489688;1162.101024;2763.145998;25.15346794;0.035170444;0.014919416;0.485334013;5.958430778;0.007171989;0.0570446;0.218160173;0.034024749;0.009602378;0.091870672;1.783825488;98.13558611;0.175231018;0.004488281
RED_RED;46;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;2;2;LC;LC_LC;PBS;LC_LC_PBS;11.5;9.7;10.5;9.5;10.4;9.6;10;9.7;-0.931677019;0;NA;10/09/2018;17/09/2018;24/09/2018;14;11:30:00;2.436;2.414;2.418;2.422666667;19/09/2018;10:30:00;2.238;2.244;2.256;2.246;-7.292239956;48.04166667;0.037;M;0.087;0.37;0.87;96;1;3;4.375259067;180.072904;31.3166551;1721.453748;1784.66926;3537.439663;25.35814298;0.024656392;0.005512706;0.210487473;0.978594309;0.007319306;0.056013326;0.202494253;0.107647568;0.00987835;0.039935932;1.458154319;57.80742906;0.170171937;0.004914117
WHITE_WHITE;47;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;2;2;LC;LC_LC;PBS;LC_LC_PBS;15;10.1;13.9;10.3;13.6;10.2;13.4;10;-0.761904762;0;NA;10/09/2018;17/09/2018;24/09/2018;14;11:30:00;2.62;2.612;2.628;2.62;19/09/2018;10:30:00;2.632;2.624;2.64;2.632;0.458015267;48.04166667;0.271;F;0.064;2.02238806;0.47761194;96;1;3;3.354950861;264.7662486;40.9010431;1818.128386;2942.025393;4801.054822;28.44063249;0.043523399;0.038352353;0.145440782;9.27245054;0.020419558;0.060878215;1.965773319;0.221678843;0.006401874;0.143377993;1.322317668;70.48606877;0.197209458;0.009439809
ORANGE_GREEN;48;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;2;2;LC;LC_LC;AMIX;LC_LC_AMIX;17.1;10.9;15.4;10.8;15;11;14.7;10.7;-1.002506266;0;NA;10/09/2018;17/09/2018;24/09/2018;14;11:30:00;3.042;3.06;3.038;3.046666667;19/09/2018;10:30:00;3.27;3.262;3.29;3.274;7.461706783;48.04166667;0.259;F;0.0124;1.761904762;0.084353741;81;1;18;0.76749267;248.6042693;31.13823131;1379.830002;3904.448877;5315.41711;25.68207392;0.016079156;0.002082703;0.281444017;2.710214813;0.012493681;0.048656834;1.865867556;0.023932747;0.00672324;0.000130187;4.529478348;50.81834623;0.182252536;7.63E-06
WHITE_GREEN;49;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;2;2;LC;LC_LC;AMIX;LC_LC_AMIX;10.7;9.4;9.3;9.6;9;9.3;8.8;9.2;-1.26835781;0;NA;10/09/2018;17/09/2018;24/09/2018;14;11:30:00;2.208;2.204;2.216;2.209333333;19/09/2018;10:30:00;3.04;3.026;3.014;3.026666667;36.9945685;48.04166667;0.166;F;0.06;1.886363636;0.681818182;92;8;0;NA;71.70236753;28.83097486;1506.306936;5055.868469;6591.00638;25.37052508;0.019665676;0.012204308;0.200419159;1.775540237;0.008805114;0.034669373;0.928501504;0.191815454;0.019335037;0.073482905;4.45622292;89.01450768;0.17367805;0.004288124
UNMARKED;50;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;2;2;LC;LC_LC;AMIX;LC_LC_AMIX;18.3;11.5;17;11.2;16.8;11.5;16.2;11.4;-0.819672131;0;NA;10/09/2018;17/09/2018;24/09/2018;14;11:30:00;3.02;3;3.008;3.009333333;19/09/2018;10:30:00;3.396;3.4;3.406;3.400666667;13.00398759;48.04166667;0.081;M;0.016;0.5;0.098765432;92;5;3;2.177822846;219.1657272;33.15004296;1360.423;3569.285425;4962.858467;24.11620707;0.010484743;0.002123291;0.069752775;0.417350833;0.004090914;0.01896664;1.121120329;0.019138838;0.009205416;0.190333042;1.151208567;58.62477693;0.228234241;0.020946509
BLUE_BLUE;51;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;2;2;LC;LC_LC;PBS;LC_LC_PBS;17.3;11.5;16;10.8;15.8;10.8;15.5;10.6;-0.743187448;0;NA;10/09/2018;17/09/2018;24/09/2018;14;11:30:00;2.624;2.63;2.616;2.623333333;19/09/2018;10:30:00;2.438;2.448;2.424;2.436666667;-7.115628971;48.04166667;0.294;F;0.126;1.896774194;0.812903226;91;6;3;2.000288572;220.8955224;36.92376402;1711.944537;2090.706067;3839.574367;23.86662619;0.062159421;0.001578074;0.268532523;1.064032982;0.031778764;0.100561558;0.272109671;0.325644455;0.012640608;0.045198432;1.236625627;58.79196928;0.247923312;0.003800619
PURPLE_PURPLE;52;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;2;2;LC;LC_LC;AMIX;LC_LC_AMIX;9.4;9.3;8.6;9.2;8.5;9.2;8.3;9.2;-0.835866261;0;NA;10/09/2018;17/09/2018;24/09/2018;14;11:30:00;2.21;2.232;2.228;2.223333333;19/09/2018;10:30:00;2.41;2.44;2.422;2.424;9.025487256;48.04166667;NA;M;0.087;NA;1.048192771;99;1;0;NA;NA;30.80749755;1686.628938;2872.083266;4589.519701;25.67271214;0.034085038;0.038274815;0.216417175;2.07866529;0.011455299;0.058854297;1.944610176;0.020296279;0.008245272;0.058153872;1.171817233;55.0870239;0.093375209;0.003230158
ORANGE_ORANGE;53;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;2;2;LC;LC_LC;PBS;LC_LC_PBS;16.1;11;16.6;10.8;14.4;10.9;14;10.8;-0.931677019;0;NA;10/09/2018;17/09/2018;24/09/2018;14;11:30:00;2.254;2.26;2.244;2.252666667;19/09/2018;10:30:00;2.492;2.448;2.45;2.463333333;9.351879254;48.04166667;0.254;F;0.089;1.814285714;0.635714286;96;4;0;NA;NA;31.87983896;1564.608057;3477.043816;5073.531712;28.1285604;0.090603265;0.018749772;0.335635865;3.221627808;0.024091379;0.158539163;0.293491287;0.058643394;0.008400638;0.351659029;1.409334469;69.93824403;0.158155143;0.004329544
ORANGE_BLUE;54;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;2;2;LC;LC_LC;AMIX;LC_LC_AMIX;5.1;7.2;4.5;7.3;4.2;7.2;4.1;7.2;-1.400560224;0;NA;10/09/2018;17/09/2018;24/09/2018;14;11:30:00;1.7;1.708;1.694;1.700666667;19/09/2018;10:30:00;2.07;2.062;2.034;2.055333333;20.85456684;48.04166667;0.065;F;0.022;1.585365854;0.536585366;NA;NA;NA;NA;NA;36.01044932;1481.292462;2604.766871;4122.069782;23.20722856;0.053904218;0.00728442;0.183243521;1.467346564;0.005787356;0.080469902;2.368840857;0.019209475;0.007747054;0.046201651;2.300562728;41.74630299;0.179468436;0.002821584
RED_GREEN;55;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;2;2;LC;LC_LC;AMIX;LC_LC_AMIX;11.6;9.4;10.6;9.5;10.7;9.4;10.2;9.7;-0.862068966;0;NA;10/09/2018;17/09/2018;24/09/2018;14;11:30:00;2.062;2.05;2.044;2.052;19/09/2018;10:30:00;3.072;3.08;3.062;3.071333333;49.67511371;48.04166667;0.212;F;0.08;2.078431373;0.784313725;80;1;19;2.495014549;292.345079;43.05204374;617.6515436;2909.133511;3569.837098;23.44001121;0.023331679;0.005518655;0.150399386;2.357811923;0.006088381;0.04532954;1.418544398;0.071002154;0.010783817;0.109552818;1.689520787;82.80614465;0.179030397;0.006252178
RED_GREEN;56;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;1;1;LC;LC_LC;AMIX;LC_LC_AMIX;14.3;10.5;13.3;10.2;13.4;10.2;12.8;10.3;-0.749250749;0;NA;10/09/2018;17/09/2018;24/09/2018;14;12:00:00;2.634;2.624;2.624;2.627333333;19/09/2018;10:00:00;3.29;3.254;3.242;3.262;24.15630551;48.08333333;0.23;F;0.091;1.796875;0.7109375;81;2;17;1.095906571;193.4611048;24.89260811;1525.834003;3589.55369;5140.280301;24.71851655;0.016403084;0.005147296;0.170882607;3.074966277;0.00892982;0.044035697;1.197456306;0.0001671;0.005791508;0.22886505;1.338763902;57.14406184;0.273851486;0.003315178
ORANGE_ORANGE;57;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;1;1;LC;LC_LC;PBS;LC_LC_PBS;21;11.9;19;11.5;19;12;18.6;11.8;-0.816326531;0;NA;10/09/2018;17/09/2018;24/09/2018;14;12:00:00;3.024;3.008;3.004;3.012;19/09/2018;10:00:00;2.69;2.678;2.662;2.676666667;-11.1332448;48.08333333;0.556;F;0.125;2.989247312;0.672043011;97;0;3;1.358779804;303.0786773;21.99134374;1534.768316;2052.498998;3609.258658;28.30688458;0.07603575;0.063885823;0.302687729;1.402185514;0.011963824;0.095776215;3.008894702;0.021879877;0.009975087;0.079906468;1.925567682;104.3154867;0.212773426;0.015713778
GREEN_RED;58;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;1;1;LC;LC_LC;AMIX;LC_LC_AMIX;14.8;11.3;13.8;10.7;13.8;10.6;13.3;10.8;-0.723938224;0;NA;10/09/2018;17/09/2018;24/09/2018;14;12:00:00;2.824;2.832;2.816;2.824;19/09/2018;10:00:00;3.44;3.478;3.462;3.46;22.52124646;48.08333333;0.252;F;0.113;1.894736842;0.84962406;87;8;5;1.848539347;NA;23.9587066;801.264454;1661.561532;2486.784693;25.18092594;0.05120168;0.004323536;0.335358411;1.893428882;0.034270422;0.063407269;8.559378064;0.020256328;0.0150094;0.000130187;4.525935794;123.7894978;0.259386693;0.004773516
UNMARKED;59;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;1;1;LC;LC_LC;AMIX;LC_LC_AMIX;11.4;9.9;10.5;9.8;10.3;9.5;9.9;9.8;-0.939849624;0;NA;10/09/2018;17/09/2018;24/09/2018;14;12:00:00;2.432;2.424;2.42;2.425333333;19/09/2018;10:00:00;2.822;2.844;2.852;2.839333333;17.06981858;48.08333333;0.15;F;0.104;1.515151515;1.050505051;93;1;6;2.483064519;237.4384236;22.38553344;1112.022013;2038.615321;3173.022868;24.12337568;0.035406941;0.002334953;0.199627691;0.313672486;0.030538812;0.061819661;9.467694555;0.035896109;0.009761165;0.000130187;4.149833312;83.87758776;0.187892322;0.003969661
GREEN_GREEN;60;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;1;1;LC;LC_LC;PBS;LC_LC_PBS;11.2;9.6;10.4;9.6;10.1;9.4;9.6;9.5;-1.020408163;0;NA;10/09/2018;17/09/2018;24/09/2018;14;12:00:00;2.24;2.222;2.216;2.226;19/09/2018;10:00:00;2.47;2.454;2.432;2.452;10.15274034;48.08333333;0.2;F;0.058;2.083333333;0.604166667;NA;NA;NA;NA;NA;24.25623041;1618.055631;2096.854916;3739.166777;24.67616782;0.060530381;0.008015509;0.295893257;1.066659453;0.01269489;0.098101446;1.484915915;0.135336026;0.010754776;0.008284242;1.964667523;63.923661;0.197431773;0.003344849
ORANGE_BLUE;61;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;1;1;LC;LC_LC;AMIX;LC_LC_AMIX;21;11.5;19.3;11.5;19.5;11.5;18.3;11.5;-0.918367347;0;NA;10/09/2018;17/09/2018;24/09/2018;14;12:00:00;2.64;2.658;2.634;2.644;19/09/2018;10:00:00;3.504;3.5;3.484;3.496;32.22390318;48.08333333;0.09;M;0.139;0.491803279;0.759562842;75;5;20;2.630100717;180.0657174;31.13432367;1286.346837;3935.291144;5252.772305;23.633094;0.045483539;0.001460628;0.186196635;0.361251687;0.013504243;0.075766006;2.542153457;0.052850924;0.007662635;1.684596573;1.470686459;54.87532573;0.105861145;0.004991343
RED_RED;62;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;1;1;LC;LC_LC;PBS;LC_LC_PBS;10.9;9.5;9.9;9.5;9.8;9.2;9.5;9.2;-0.917431193;0;NA;10/09/2018;17/09/2018;24/09/2018;14;12:00:00;2.304;2.314;2.296;2.304666667;19/09/2018;10:00:00;2.27;2.278;2.256;2.268;-1.590974834;48.08333333;0.201;F;0.059;2.115789474;0.621052632;94;2;4;3.076562751;291.6013438;31.04088768;1473.568866;2268.631166;3773.24092;25.38059008;0.026670844;0.008744724;0.243087988;1.472336969;0.005925364;0.068793843;0.0003389;0.069171963;0.010097697;0.0124822;1.429111621;69.49357786;0.231897124;0.004335096
BLUE_BLUE;63;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;1;1;LC;LC_LC;PBS;LC_LC_PBS;17.7;11.4;16.8;11.2;16.6;11;15.9;11;-0.726392252;0;NA;10/09/2018;17/09/2018;24/09/2018;14;12:00:00;2.854;2.84;2.826;2.84;19/09/2018;10:00:00;2.424;2.416;2.404;2.414666667;-14.97652582;48.08333333;0.343;F;0.132;2.157232704;0.830188679;51;21;28;3.99471455;175.4654984;39.57128076;1780.873048;3625.230337;5445.674666;NA;NA;NA;NA;NA;NA;NA;1.317514805;0.017569929;0.004820389;0.129313374;1.108872245;26.68960159;0.151651112;0.004712356
PURPLE_PURPLE;64;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;1;1;LC;LC_LC;AMIX;LC_LC_AMIX;13.3;10.2;11.8;10;11.5;9.9;11.1;9.9;-1.181525242;0;NA;10/09/2018;17/09/2018;24/09/2018;14;12:00:00;2.428;2.442;2.416;2.428666667;19/09/2018;10:00:00;3.27;3.242;3.23;3.247333333;33.70848202;48.08333333;0.241;F;0.138;2.171171171;1.243243243;96;2;2;3.043481431;191.4893617;28.17072353;963.961544;2165.53019;3157.662458;24.66991755;0.025983197;0.004938894;0.153601538;1.551340255;0.021768026;0.024254864;6.166820217;0.078851165;0.013227159;0.842800431;10.6697627;115.878703;0.164340695;0.003470434
WHITE_WHITE;65;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;1;1;LC;LC_LC;PBS;LC_LC_PBS;23.8;11.5;20.5;11.8;20.2;12;19;11.8;-1.44057623;0;NA;10/09/2018;17/09/2018;24/09/2018;14;12:00:00;2.56;2.501;2.592;2.551;19/09/2018;10:00:00;3.252;3.222;3.214;3.229333333;26.59087939;48.08333333;0.47;F;0.149;2.473684211;0.784210526;86;9;5;2.567554427;99.23329682;19.67817144;1313.670394;1899.532257;3232.880823;23.78749497;0.022711822;0.00557796;0.100816292;1.587465735;0.00922008;0.035489476;3.786114721;0.187045253;0.008288883;0.004284132;3.381215321;69.75604637;0.216734531;0.002901286
BLUE_BLUE;66;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;7;1;HC;HC_HC;PBS;HC_HC_PBS;10.7;8.6;9.2;9.4;9.2;9.3;8.9;9.3;-1.201602136;0;NA;11/09/2018;18/09/2018;25/09/2018;14;10:20:00;2.28;2.278;2.262;2.273333333;20/09/2018;16:45:00;2.432;2.422;2.434;2.429333333;6.862170088;47.73263889;0.19;F;0.054;2.134831461;0.606741573;81;15;4;1.88315812;176.4277035;21.83470072;1430.747953;2669.678352;4122.261006;26.99754567;0.021610713;0.007587706;0.507827634;9.808741799;0.010736028;0.0788042;2.060494935;0.130779283;0.022863467;0.332965746;1.322069525;71.04508583;0.378802323;0.003251533
PURPLE_PURPLE;67;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;7;1;HC;HC_HC;AMIX;HC_HC_AMIX;14.7;10.6;12.8;10.6;12.6;10.5;12.2;10.5;-1.214771623;0;NA;11/09/2018;18/09/2018;25/09/2018;14;10:20:00;2.208;2.228;2.192;2.209333333;20/09/2018;16:45:00;2.826;2.842;2.838;2.835333333;28.33433917;47.73263889;0.205;F;0.066;1.680327869;0.540983607;88;5;7;1.313143969;204.7678795;42.24440053;1637.928263;2045.623456;3725.79612;25.27711123;0.030394586;0.0069181;0.388010592;7.488975486;0.006356153;0.054923419;1.592697001;0.183822685;0.017427748;0.141250987;2.147316864;106.0895621;0.318794356;0.006538961
ORANGE_BLUE;68;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;7;1;HC;HC_HC;AMIX;HC_HC_AMIX;8.7;9.1;7.8;9.3;7.7;9;7.4;9;-1.067323481;0;NA;11/09/2018;18/09/2018;25/09/2018;14;10:20:00;2.222;2.206;2.21;2.212666667;20/09/2018;16:45:00;2.822;2.83;2.82;2.824;27.62880386;47.73263889;0.028;M;0.027;0.378378378;0.364864865;94;6;0;3.081891775;NA;31.01685082;1092.826055;3770.108159;4893.951066;27.03062314;0.030106113;0.106680096;0.471231671;7.541191053;0.004606399;0.113634334;2.09740034;0.07020421;0.013104632;0.191695688;1.68866293;124.4434139;0.695251972;0.003695368
WHITE_GREEN;69;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;7;1;HC;HC_HC;AMIX;HC_HC_AMIX;8.4;9;7.5;8.9;7.5;8.5;7.3;8.1;-0.93537415;0;NA;11/09/2018;18/09/2018;25/09/2018;14;10:20:00;2.002;2.012;2.008;2.007333333;20/09/2018;16:45:00;2.43;2.462;2.444;2.445333333;21.81999336;47.73263889;0.146;F;0.017;2;0.232876712;86;7;7;3.643671092;278.1634938;26.34389582;1891.384023;2689.264432;4606.99235;25.54952777;0.02073081;0.010531266;0.326855714;2.632275067;0.004344628;0.049060015;0.584067133;0.036222137;0.013982148;0.041455814;1.595408041;45.04610286;0.510536887;0.003108299
UNMARKED;70;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;7;1;HC;HC_HC;PBS;HC_HC_PBS;10;9.8;9.3;9.6;9.1;9.5;8.9;9.4;-0.785714286;0;NA;11/09/2018;18/09/2018;25/09/2018;14;10:20:00;2.402;2.392;2.384;2.392666667;20/09/2018;16:45:00;2.47;2.45;2.412;2.444;2.145444413;47.73263889;0.028;M;0.028;0.314606742;0.314606742;90;6;4;1.060366634;117.6341731;12.6029578;1305.629373;2240.690974;3558.923305;23.80301394;0.046611853;0.002437392;0.318552312;0.948983863;0.009413433;0.049489663;3.883901731;0.039092772;0.006857201;0.000130187;1.044464652;73.70105249;0.176738601;0.002199057
GREEN_RED;71;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;7;1;HC;HC_HC;AMIX;HC_HC_AMIX;7.2;8;6.6;7.7;6.3;7.8;6;7.9;-1.19047619;0;NA;11/09/2018;18/09/2018;25/09/2018;14;10:20:00;2.024;2.032;2.04;2.032;20/09/2018;16:45:00;2.83;2.84;2.844;2.838;39.66535433;47.73263889;0.135;F;0.033;2.25;0.55;94;5;1;NA;NA;21.32270531;1291.272431;1038.856648;2351.451785;25.94809316;0.01183698;0.016468712;0.204990167;1.748546545;0.006488523;0.051856842;1.273217324;0.031789204;0.021742605;0.211289358;2.232575077;136.2754934;0.413441723;0.007146028
WHITE_WHITE;72;No;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;7;1;HC;HC_HC;PBS;HC_HC_PBS;9;9.4;8.2;9;8.2;9.2;7.7;9;-1.031746032;0;NA;11/09/2018;18/09/2018;25/09/2018;14;10:20:00;2.21;2.22;2.206;2.212;20/09/2018;16:45:00;2.63;2.622;2.618;2.623333333;18.59553948;47.73263889;0.026;F;0.036;0.337662338;0.467532468;95;1;4;1.850137297;178.6148238;29.74844466;1227.791231;3098.271162;4355.810837;24.44155528;0.00683695;0.004753053;0.093356489;3.508704367;0.002527244;0.027552402;3.038300423;0.151563674;0.013790904;0.083832096;1.521754212;79.73653536;0.344783704;0.002351633
ORANGE_GREEN;73;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;10;4;HC;LC_HC;PBS;LC_HC_PBS;20.3;11.9;17.6;12;17;11.8;16.2;11.7;-1.442646024;0;NA;11/09/2018;18/09/2018;25/09/2018;14;10:45:00;2.826;2.836;2.812;2.824666667;20/09/2018;17:15:00;3.422;3.412;3.408;3.414;20.86381874;47.72916667;0.071;M;0.132;0.438271605;0.814814815;70;25;5;1.501314386;192.4665857;41.0926322;1336.523414;3296.788756;4674.404803;26.38119027;0.041931043;0.1108071;0.221011043;4.227040845;0.009594138;0.038321151;1.415065194;0.042658977;0.01341256;0.027933655;1.97315847;126.4021185;0.196875717;0.007719847
GREEN_BLUE;74;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;10;4;HC;LC_HC;AMIX;LC_HC_AMIX;19.2;11.6;17.2;11.9;17;11.5;16.4;11.1;-1.041666667;0;NA;11/09/2018;18/09/2018;25/09/2018;14;10:45:00;2.454;2.432;2.43;2.438666667;20/09/2018;17:15:00;3.26;3.288;3.27;3.272666667;34.19901586;47.72916667;0.079;M;0.034;0.481707317;0.207317073;99;1;0;NA;NA;35.60929427;872.2052801;3425.784404;4333.598979;25.37596901;0.017250203;0.005103431;0.208753192;0.797237128;0.003900046;0.028915269;2.645198502;0.048507406;0.012815966;0.908078634;2.146486734;105.1429119;0.113216105;0.007563494
ORANGE_BLUE;75;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;10;4;HC;LC_HC;PBS;LC_HC_PBS;10.3;9.5;8.6;9.4;8.6;9.2;8.3;9.2;-1.386962552;0;NA;11/09/2018;18/09/2018;25/09/2018;14;10:45:00;2.042;2.028;2.02;2.03;20/09/2018;17:15:00;2.034;2.024;2.052;2.036666667;0.328407225;47.72916667;0.181;F;0.043;2.180722892;0.518072289;81;17;2;2.743911701;204.5977011;37.50458018;1371.501739;3433.847544;4842.853863;26.9998615;0.02228101;0.031797268;0.453921136;4.977459155;0.009132326;0.060965336;2.117655725;0.026782772;0.008618384;0.077479562;1.867644335;55.13229489;0.129490834;0.00529467
GREEN_WHITE;76;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;10;4;HC;LC_HC;AMIX;LC_HC_AMIX;23.6;12.3;21.4;12.3;21.3;12.4;21;12.3;-0.786924939;0;NA;11/09/2018;18/09/2018;25/09/2018;14;10:45:00;3.072;3.054;3.04;3.055333333;20/09/2018;17:15:00;3.83;3.842;3.854;3.842;25.74732708;47.72916667;0.095;M;0.041;0.452380952;0.195238095;65;17;18;0.780944651;263.4880803;25.25483307;1465.339378;2402.281189;3892.8754;26.86091909;0.033166078;0.084274258;0.491081323;2.001512693;0.005824914;0.104911991;17.27906492;0.049050631;0.010718073;0.009036242;1.782975697;119.4320272;0.169379899;0.002431584
